TS098	0.226762020442724
TS447	0
TS333	0
TS493	0.242440019068259
TS462	0.434495502231068
TS035	0.469770999138522
TS444	0.383542006698078
TS434	0
TS291	0.430576002574684
TS312	0
TS054	0.454093000512988
TS158	0.465851499482139
TS185	0.250279018381027
TS398	0.4266565029183
TS071	0.458012500169371
TS350	0.430576002574684
TS086	0.465851499482139
TS368	0
TS320	0.461931999825755
TS374	0.454093000512988
TS131	0.320830012195936
TS147	0.461931999825755
TS248	0.469770999138522
TS390	0.461931999825755
TS188	0.37570300738531
TS205	0.348266509790623
TS360	0.473690498794906
TS229	0.47760999845129
TS461	0.371783507728927
TS245	0.132694028689511
TS003	0.465851499482139
TS125	0.454093000512988
TS439	0.47760999845129
TS446	0.371783507728927
TS227	0
TS385	0.132694028689511
TS169	0.438415001887452
TS298	0.450173500856604
TS180	0.461931999825755
TS494	0.34434701013424
TS399	0.454093000512988
TS348	0.481529498107674
TS073	0.293393514601249
TS288	0.293393514601249
TS092	0.379622507041694
TS367	0.465851499482139
TS165	0.269876516662946
TS097	0
TS119	0.422737003261917
TS067	0
TS257	0.450173500856604
TS456	0.461931999825755
TS046	0.469770999138522
TS325	0.461931999825755
TS199	0.461931999825755
TS304	0.469770999138522
TS347	0.461931999825755
TS133	0
TS314	0.465851499482139
TS011	0
TS122	0.371783507728927
TS236	0.461931999825755
