TS278	0.566391780633641
TS229	0.557112102542511
TS439	0.557112102542511
TS239	0.557112102542511
TS119	0.557112102542511
TS288	0.54783242445138
TS074	0.54783242445138
TS187	0.53855274636025
TS423	0.519993390177989
TS248	0.501434033995728
TS035	0.501434033995728
TS374	0.501434033995728
TS086	0.492154355904597
TS073	0.464315321631205
TS131	0.445755965448944
TS037	0.436476287357814
TS150	0.408637253084422
TS367	0.408637253084422
TS003	0.408637253084422
TS158	0.408637253084422
TS071	0.3715185407199
TS125	0.352959184537639
TS320	0.352959184537639
TS054	0.352959184537639
TS390	0.352959184537639
TS314	0.352959184537639
TS399	0.352959184537639
TS225	0.343679506446509
TS180	0.334399828355378
TS147	0.306560794081987
TS493	0.288001437899726
TS165	0.260162403626335
TS444	0.250882725535204
TS494	0.250882725535204
TS245	0.195204656988421
TS385	0.195204656988421
TS185	0.18592497889729
TS348	0.148806266532768
TS360	0.139526588441638
TS398	0.0652891637125936
TS298	0.000331417074679811
TS188	0
TS205	0
TS291	0
TS234	0
TS312	0
TS461	0
TS441	0
TS350	0
TS447	0
TS433	0
TS098	0
TS446	0
TS462	0
TS169	0
TS091	0
