TS098	0.00790615456583795
TS447	0
TS225	0.349037282718069
TS150	0.407102155595045
TS493	0.399844046485423
TS462	0
TS037	0.537748119568239
TS035	0.479683246691264
TS444	0.349037282718069
TS291	0
TS312	0
TS054	0.472425137581642
TS158	0.457908919362398
TS185	0.145810227648655
TS398	0.247423755183362
TS071	0.479683246691264
TS350	0
TS086	0.479683246691264
TS278	0.639361647102947
TS320	0.407102155595045
TS374	0.588554883335593
TS131	0.545006228677861
TS147	0.378069719156557
TS248	0.479683246691264
TS433	0
TS390	0.407102155595045
TS187	0.603071101554837
TS091	0
TS188	0
TS205	0
TS360	0.0732291365524355
TS229	0.632103537993325
TS461	0
TS245	0.349037282718069
TS003	0.515973792239373
TS125	0.472425137581642
TS439	0.632103537993325
TS446	0
TS385	0.349037282718069
TS169	0.145810227648655
TS239	0.632103537993325
TS298	0.102261572990923
TS423	0.603071101554837
TS180	0.450650810252777
TS234	0
TS494	0.392585937375801
TS399	0.472425137581642
TS441	0
TS348	0.31274673716996
TS073	0.559522446897105
TS288	0.624845428883703
TS367	0.457908919362398
TS165	0.399844046485423
TS119	0.624845428883703
TS314	0.407102155595045
TS074	0.624845428883703
